Date,Price,Open,High,Low,Change %
2011-03-25,465.66,462.89,465.8,461.0,0.14%
2011-03-28,465.865,465.0,467.725,464.0,0.04%
2011-03-29,464.875,465.78,466.355,463.0,-0.21%
2011-03-30,464.33,464.82,465.64,463.0,-0.12%
2011-03-31,465.345,464.2,467.025,462.04,0.22%
2011-04-01,462.085,462.79,465.625,462.04,-0.70%
2011-04-04,461.225,462.07,462.205,459.0,-0.19%
2011-04-05,461.21,461.36,463.56,460.0,0.00%
2011-04-06,457.64,461.29,461.63,457.0,-0.77%
2011-04-07,458.57,457.56,460.59,457.0,0.20%
2011-04-08,453.12,458.52,459.02,453.07,-1.19%
2011-04-11,454.37,453.67,454.94,453.07,0.28%
2011-04-12,453.1,454.48,456.19,451.0,-0.28%
2011-04-13,453.53,453.07,453.53,450.0,0.09%
2011-04-14,455.085,453.42,458.485,450.0,0.34%
2011-04-15,454.545,452.76,455.845,452.57,-0.12%
2011-04-18,460.835,454.93,463.115,453.02,1.38%
2011-04-19,459.865,461.03,464.015,457.05,-0.21%
2011-04-20,453.96,457.43,460.13,450.95,-1.28%
2011-04-21,451.855,451.67,454.525,446.0,-0.46%
2011-04-22,450.5,449.0,450.5,446.44,-0.30%
2011-04-25,452.075,449.22,453.405,447.76,0.35%
2011-04-26,450.065,449.81,454.235,446.99,-0.44%
2011-04-27,443.825,447.75,448.285,442.66,-1.39%
2011-04-28,442.485,443.66,444.065,441.0,-0.30%
2011-04-29,443.06,442.41,443.12,440.0,0.13%
2011-05-02,442.41,442.29,443.99,440.07,-0.15%
2011-05-03,442.395,442.62,444.185,439.84,0.00%
2011-05-04,442.3,442.5,443.65,438.6,-0.02%
2011-05-05,453.35,442.11,453.53,440.0,2.50%
2011-05-06,457.81,451.02,458.67,448.0,0.98%
2011-05-09,458.97,456.48,461.91,454.52,0.25%
2011-05-10,457.595,456.99,461.805,454.35,-0.30%
2011-05-11,462.035,455.27,462.885,454.0,0.97%
2011-05-12,462.865,461.78,466.255,458.72,0.18%
2011-05-13,464.59,460.61,466.24,457.0,0.37%
2011-05-16,463.14,465.91,466.71,459.0,-0.31%
2011-05-17,463.09,462.98,466.78,459.82,-0.01%
2011-05-18,460.385,460.68,462.105,458.0,-0.58%
2011-05-19,458.34,460.29,461.31,457.15,-0.44%
2011-05-20,463.01,458.36,464.57,457.0,1.02%
2011-05-23,466.805,464.03,469.415,463.67,0.82%
2011-05-24,465.05,466.97,468.01,463.46,-0.38%
2011-05-25,465.73,465.12,467.65,463.89,0.15%
2011-05-26,463.92,465.68,466.32,460.95,-0.39%
2011-05-27,458.12,463.97,464.38,457.75,-1.25%
2011-05-30,459.225,458.0,459.995,456.63,0.24%
2011-05-31,455.67,459.06,461.18,454.0,-0.77%
2011-06-01,458.265,455.59,458.485,452.94,0.57%
2011-06-02,456.09,457.85,460.53,451.97,-0.47%
2011-06-03,448.225,452.63,455.165,447.0,-1.72%
2011-06-06,450.055,448.27,450.645,446.0,0.41%
2011-06-07,446.59,449.93,452.31,445.0,-0.77%
2011-06-08,449.96,446.44,450.3,445.74,0.75%
2011-06-09,451.81,449.84,454.9,446.93,0.41%
2011-06-10,456.5,454.21,456.74,451.0,1.04%
2011-06-13,458.43,456.0,458.72,453.88,0.42%
2011-06-14,456.455,457.3,460.115,451.65,-0.43%
2011-06-15,465.265,454.17,465.295,452.37,1.93%
2011-06-16,463.795,462.95,468.695,460.53,-0.32%
2011-06-17,458.06,461.36,464.42,456.76,-1.24%
2011-06-20,460.83,459.35,464.35,457.0,0.60%
2011-06-21,458.7,458.45,460.52,455.17,-0.46%
2011-06-22,459.64,457.9,461.06,453.0,0.20%
2011-06-23,459.95,457.5,465.48,457.0,0.07%
2011-06-24,464.595,459.84,466.315,458.36,1.01%
2011-06-27,459.225,462.14,464.805,458.0,-1.16%
2011-06-28,459.98,459.16,463.53,455.33,0.16%
2011-06-29,454.405,456.64,459.125,453.0,-1.21%
2011-06-30,452.18,456.82,457.09,450.66,-0.49%
2011-07-01,451.545,452.32,455.495,450.0,-0.14%
2011-07-04,453.38,450.95,455.98,449.0,0.41%
2011-07-05,457.06,450.98,457.4,450.64,0.81%
2011-07-06,460.44,454.77,461.5,452.0,0.74%
2011-07-07,456.76,458.13,461.91,455.55,-0.80%
2011-07-08,463.285,456.73,464.265,456.0,1.43%
2011-07-11,467.17,461.03,468.01,460.0,0.84%
2011-07-12,471.59,466.67,474.21,466.04,0.95%
2011-07-13,464.775,469.41,472.025,460.79,-1.45%
2011-07-14,466.055,462.3,466.785,459.0,0.28%
2011-07-15,465.645,464.2,468.275,461.76,-0.09%
2011-07-18,466.35,465.09,469.3,464.0,0.15%
2011-07-19,465.675,465.05,469.215,460.85,-0.14%
2011-07-20,461.375,463.48,465.875,459.0,-0.92%
2011-07-21,457.04,461.13,467.8,453.69,-0.94%
2011-07-22,459.125,454.7,461.845,453.0,0.46%
2011-07-25,458.615,457.22,461.815,454.0,-0.11%
2011-07-26,454.255,456.22,460.695,450.0,-0.95%
2011-07-27,456.62,451.92,458.95,450.0,0.52%
2011-07-28,457.72,457.92,461.73,454.0,0.24%
2011-07-29,455.42,457.72,462.89,454.0,-0.50%
2011-08-01,462.605,456.79,466.405,453.0,1.58%
2011-08-02,464.48,459.87,466.99,458.0,0.41%
2011-08-03,460.18,462.36,467.6,456.0,-0.93%
2011-08-04,464.97,457.62,467.0,456.38,1.04%
2011-08-05,461.735,465.22,470.315,458.04,-0.70%
2011-08-08,465.135,457.47,468.135,455.0,0.74%
2011-08-09,458.215,462.69,467.045,455.4,-1.49%
2011-08-10,462.87,455.65,464.59,454.0,1.02%
2011-08-11,460.595,463.02,466.665,457.0,-0.49%
2011-08-12,460.34,460.58,463.36,457.0,-0.06%
2011-08-15,454.14,459.84,459.9,452.0,-1.35%
2011-08-16,457.505,454.01,459.305,452.32,0.74%
2011-08-17,454.735,455.37,457.875,450.0,-0.61%
2011-08-18,457.785,454.64,459.675,452.19,0.67%
2011-08-19,455.33,457.75,460.43,452.0,-0.54%
2011-08-22,459.11,456.22,459.53,453.78,0.83%
2011-08-23,454.315,456.79,456.965,451.0,-1.04%
2011-08-24,457.36,454.42,459.68,451.0,0.67%
2011-08-25,456.16,455.11,459.35,452.0,-0.26%
2011-08-26,452.43,456.35,459.37,451.0,-0.82%
2011-08-29,456.24,452.51,457.65,449.0,0.84%
2011-08-30,454.2,451.85,457.53,451.0,-0.45%
2011-08-31,456.19,454.33,456.79,452.0,0.44%
2011-09-01,459.935,456.19,461.095,455.0,0.82%
2011-09-02,464.055,460.0,464.805,457.0,0.90%
2011-09-05,465.5,463.28,466.16,460.55,0.31%
2011-09-06,470.87,465.32,471.74,460.0,1.15%
2011-09-07,467.625,468.61,471.055,463.57,-0.69%
2011-09-08,472.505,465.38,472.815,463.57,1.04%
2011-09-09,482.24,472.42,485.31,470.0,2.06%
2011-09-12,482.125,483.42,489.585,478.0,-0.02%
2011-09-13,479.415,479.85,485.075,476.0,-0.56%
2011-09-14,477.18,479.36,482.91,475.0,-0.47%
2011-09-15,474.99,477.2,482.99,469.0,-0.46%
2011-09-16,477.635,474.99,480.525,471.0,0.56%
2011-09-19,481.95,479.75,485.61,477.0,0.90%
2011-09-20,478.575,479.61,484.315,476.0,-0.70%
2011-09-21,485.625,478.7,486.265,474.98,1.47%
2011-09-22,487.285,482.92,489.905,482.0,0.34%
2011-09-23,485.895,487.23,490.125,482.0,-0.29%
2011-09-26,484.44,485.5,492.6,483.0,-0.30%
2011-09-27,485.04,484.82,490.78,479.0,0.12%
2011-09-28,486.795,482.61,487.145,478.0,0.36%
2011-09-29,485.0,484.82,487.57,478.0,-0.37%
2011-09-30,491.34,482.82,492.03,481.12,1.31%
2011-10-03,498.125,491.76,498.315,489.0,1.38%
2011-10-04,494.2,497.54,501.41,489.85,-0.79%
2011-10-05,491.425,491.32,494.095,489.0,-0.56%
2011-10-06,490.705,491.21,497.825,486.0,-0.15%
2011-10-07,490.345,488.32,490.975,483.0,-0.07%
2011-10-10,480.805,489.89,490.285,477.0,-1.95%
2011-10-11,480.75,480.8,483.54,478.0,-0.01%
2011-10-12,475.765,480.55,484.565,473.0,-1.04%
2011-10-13,476.19,475.88,480.28,472.59,0.09%
2011-10-14,476.24,476.19,479.44,470.0,0.01%
2011-10-17,479.76,472.35,481.51,470.0,0.74%
2011-10-18,479.85,477.62,484.4,474.64,0.02%
2011-10-19,476.8,477.34,478.65,471.0,-0.64%
2011-10-20,478.56,476.85,484.26,473.0,0.37%
2011-10-21,474.41,476.16,483.16,470.0,-0.87%
2011-10-24,473.405,475.64,478.145,468.0,-0.21%
2011-10-25,474.085,470.9,476.815,468.0,0.14%
2011-10-26,474.185,471.57,477.815,468.0,0.02%
2011-10-27,462.205,472.49,473.165,459.69,-2.53%
2011-10-28,463.91,462.5,466.07,460.0,0.37%
2011-10-31,475.69,463.51,476.72,462.89,2.54%
2011-11-01,481.335,473.38,484.435,472.13,1.19%
2011-11-02,479.585,478.8,483.435,473.0,-0.36%
2011-11-03,474.87,477.02,482.36,472.59,-0.98%
2011-11-04,477.965,474.78,480.845,471.0,0.65%
2011-11-07,476.315,476.67,480.155,473.0,-0.35%
2011-11-08,476.415,476.09,480.315,472.0,0.02%
2011-11-09,486.54,474.06,487.54,471.74,2.13%
2011-11-10,483.75,484.17,490.06,479.0,-0.57%
2011-11-11,478.61,482.25,486.3,474.7,-1.06%
2011-11-14,481.06,477.67,484.3,475.0,0.51%
2011-11-15,487.08,480.42,490.39,480.0,1.25%
2011-11-16,489.825,483.79,493.535,483.0,0.56%
2011-11-17,487.1,487.34,490.99,483.0,-0.56%
2011-11-18,485.15,486.57,490.12,481.0,-0.40%
2011-11-21,488.375,484.85,490.835,483.07,0.66%
2011-11-22,487.725,485.34,489.385,482.0,-0.13%
2011-11-23,491.6,484.8,492.92,484.42,0.79%
2011-11-24,493.925,491.5,495.065,488.97,0.47%
2011-11-25,497.14,491.46,498.41,488.97,0.65%
2011-11-28,492.45,493.13,494.33,488.0,-0.94%
2011-11-29,492.04,492.02,494.11,489.0,-0.08%
2011-11-30,487.79,492.46,495.0,484.0,-0.86%
2011-12-01,487.07,488.06,489.36,483.0,-0.15%
2011-12-02,489.21,487.16,491.34,483.0,0.44%
2011-12-05,491.62,485.85,491.65,485.78,0.49%
2011-12-06,489.17,488.0,492.33,488.0,-0.50%
2011-12-07,491.545,488.71,493.595,487.52,0.49%
2011-12-08,494.035,488.9,496.065,486.18,0.51%
2011-12-09,490.05,491.54,494.37,488.0,-0.81%
2011-12-12,497.15,490.0,498.76,488.83,1.45%
2011-12-13,505.685,497.35,506.805,495.0,1.72%
2011-12-14,507.945,503.34,509.115,501.0,0.45%
2011-12-15,503.72,505.28,506.72,501.0,-0.83%
2011-12-16,502.91,503.15,504.81,500.57,-0.16%
2011-12-19,504.5,502.0,504.77,501.0,0.32%
2011-12-20,503.925,503.77,506.935,498.0,-0.11%
2011-12-21,502.6,501.42,503.22,497.0,-0.26%
2011-12-22,502.37,501.95,503.96,498.0,-0.05%
2011-12-23,505.49,502.53,505.84,499.0,0.62%
2011-12-26,501.5,499.0,501.5,499.0,-0.79%
2011-12-27,504.37,499.0,504.91,499.0,0.57%
2011-12-28,506.76,501.8,507.27,499.0,0.47%
2011-12-29,506.21,506.26,510.62,503.79,-0.11%
2011-12-30,509.375,502.94,510.435,502.94,0.63%
2012-01-02,509.795,505.0,510.225,504.0,0.08%
2012-01-03,504.3,507.12,509.2,500.0,-1.08%
2012-01-04,506.53,502.5,508.99,500.0,0.44%
2012-01-05,512.83,506.73,514.01,505.0,1.24%
2012-01-06,515.45,512.91,517.04,510.0,0.51%
2012-01-09,513.87,516.46,517.52,511.0,-0.31%
2012-01-10,513.15,513.75,515.22,510.0,-0.14%
2012-01-11,518.84,513.43,520.63,511.0,1.11%
2012-01-12,511.23,516.1,516.96,509.0,-1.47%
2012-01-13,517.32,510.77,521.28,508.0,1.19%
2012-01-16,517.97,518.95,520.69,515.0,0.13%
2012-01-17,517.495,517.85,522.035,511.0,-0.09%
2012-01-18,512.71,514.92,519.94,509.3,-0.92%
2012-01-19,506.04,510.12,512.66,504.93,-1.30%
2012-01-20,506.92,505.79,511.28,504.0,0.17%
2012-01-23,503.07,512.4,512.9,500.61,-0.76%
2012-01-24,503.69,501.54,506.45,500.0,0.12%
2012-01-25,500.47,503.38,509.2,497.97,-0.64%
2012-01-26,503.25,498.66,503.67,495.62,0.56%
2012-01-27,495.61,500.54,502.03,494.9,-1.52%
2012-01-30,499.42,498.86,502.07,494.94,0.77%
2012-01-31,501.58,499.21,504.84,494.53,0.43%
2012-02-01,498.505,501.38,504.965,494.0,-0.61%
2012-02-02,501.475,498.33,503.765,495.0,0.60%
2012-02-03,500.86,497.17,503.96,495.0,-0.12%
2012-02-06,499.2,500.12,505.1,497.17,-0.33%
2012-02-07,494.23,499.36,501.61,492.06,-1.00%
2012-02-08,494.56,492.69,497.72,491.13,0.07%
2012-02-09,496.285,494.69,500.835,491.0,0.35%
2012-02-10,497.68,493.72,501.38,492.91,0.28%
2012-02-13,496.93,498.49,500.55,492.0,-0.15%
2012-02-14,502.505,496.39,504.795,495.54,1.12%
2012-02-15,503.89,499.7,505.44,495.0,0.28%
2012-02-16,501.665,501.96,509.465,497.82,-0.44%
2012-02-17,500.56,501.31,504.04,496.0,-0.22%
2012-02-20,497.38,497.54,500.57,492.0,-0.64%
2012-02-21,497.875,495.14,501.045,492.0,0.10%
2012-02-22,494.97,495.59,496.95,492.99,-0.58%
2012-02-23,493.375,494.47,498.605,489.92,-0.32%
2012-02-24,487.25,490.4,493.78,485.66,-1.24%
2012-02-27,489.25,486.98,491.16,485.0,0.41%
2012-02-28,488.87,489.56,492.82,485.0,-0.08%
2012-02-29,491.93,487.08,493.11,485.0,0.63%
2012-03-01,492.52,491.46,494.29,489.78,0.12%
2012-03-02,496.51,491.98,497.85,491.0,0.81%
2012-03-05,495.99,497.2,498.91,494.0,-0.10%
2012-03-06,502.72,496.11,503.1,494.61,1.36%
2012-03-07,498.63,500.12,501.31,496.74,-0.81%
2012-03-08,494.275,498.13,499.435,492.0,-0.87%
2012-03-09,500.0,493.91,501.35,493.0,1.16%
2012-03-12,498.635,500.16,501.575,497.0,-0.27%
2012-03-13,501.34,498.83,502.61,496.0,0.54%
2012-03-14,505.995,501.5,506.695,498.83,0.93%
2012-03-15,503.865,503.42,506.955,499.0,-0.42%
2012-03-16,500.355,501.38,505.275,496.73,-0.70%
2012-03-19,497.855,497.54,503.385,493.0,-0.50%
2012-03-20,498.48,495.4,501.93,493.0,0.13%
2012-03-21,498.97,495.92,501.93,493.0,0.10%
2012-03-22,499.5,496.49,502.87,494.0,0.11%
2012-03-23,494.28,496.97,501.97,492.0,-1.05%
2012-03-26,494.88,496.92,500.41,489.99,0.12%
2012-03-27,492.46,493.8,494.84,489.0,-0.49%
2012-03-28,492.645,492.53,494.095,489.0,0.04%
2012-03-29,493.165,492.53,494.945,489.91,0.11%
2012-03-30,492.36,493.16,495.27,489.0,-0.16%
2012-04-02,492.385,490.95,493.975,489.0,0.01%
2012-04-03,495.66,492.39,496.41,489.0,0.67%
2012-04-04,499.13,495.66,500.43,494.92,0.70%
2012-04-05,502.17,499.13,503.25,497.0,0.61%
2012-04-06,500.885,502.11,502.605,498.64,-0.26%
2012-04-09,503.14,500.62,505.83,498.64,0.45%
2012-04-10,501.455,500.39,502.535,498.0,-0.33%
2012-04-11,502.85,501.38,504.54,497.0,0.28%
2012-04-12,497.465,500.31,500.765,495.71,-1.07%
2012-04-13,501.57,497.46,501.88,496.0,0.83%
2012-04-16,499.245,501.96,504.615,498.2,-0.46%
2012-04-17,499.795,499.4,501.585,496.0,0.11%
2012-04-18,499.93,499.66,502.34,497.69,0.03%
2012-04-19,501.775,499.89,504.375,497.0,0.37%
2012-04-20,495.95,499.36,500.61,494.0,-1.16%
2012-04-23,498.73,497.13,500.56,495.0,0.56%
2012-04-24,499.65,498.49,501.8,495.0,0.18%
2012-04-25,498.555,497.09,501.755,494.0,-0.22%
2012-04-26,496.595,496.07,497.045,493.0,-0.39%
2012-04-27,494.6,497.31,499.02,493.0,-0.40%
2012-04-30,495.42,495.36,496.58,493.0,0.17%
2012-05-01,495.49,495.29,496.73,493.43,0.01%
2012-05-02,498.525,495.47,499.735,494.0,0.61%
2012-05-03,501.265,498.67,503.245,496.0,0.55%
2012-05-04,501.21,498.67,503.46,496.0,-0.01%
2012-05-07,502.46,499.24,504.93,499.24,0.25%
2012-05-08,506.08,502.3,507.24,501.0,0.72%
2012-05-09,509.775,504.35,510.635,502.67,0.73%
2012-05-10,506.76,507.16,507.97,504.0,-0.59%
2012-05-11,507.55,506.0,508.21,504.0,0.16%
2012-05-14,513.985,507.0,514.185,507.0,1.27%
2012-05-15,516.92,511.39,517.32,507.26,0.57%
2012-05-16,518.45,514.8,519.02,513.33,0.30%
2012-05-17,516.745,515.77,517.725,514.26,-0.33%
2012-05-18,514.99,516.83,520.75,511.97,-0.34%
2012-05-21,514.45,513.11,519.6,510.73,-0.10%
2012-05-22,517.07,511.91,518.17,511.55,0.51%
2012-05-23,523.785,516.99,525.445,516.0,1.30%
2012-05-24,523.28,520.97,524.07,519.12,-0.10%
2012-05-25,526.57,522.97,527.45,520.44,0.63%
2012-05-28,522.72,524.8,525.92,522.0,-0.73%
2012-05-29,527.495,522.27,528.925,521.31,0.91%
2012-05-30,531.98,525.23,532.24,524.77,0.85%
2012-05-31,533.3,530.15,534.25,527.49,0.25%
2012-06-01,530.17,529.97,535.7,526.47,-0.59%
2012-06-04,527.515,527.25,531.405,523.98,-0.50%
2012-06-05,529.335,524.93,531.165,524.72,0.35%
2012-06-06,524.43,526.75,531.17,520.4,-0.93%
2012-06-07,524.785,521.43,525.705,519.28,0.07%
2012-06-08,526.655,522.09,527.575,521.39,0.36%
2012-06-11,525.36,521.64,525.64,521.56,-0.25%
2012-06-12,526.925,525.9,529.785,523.27,0.30%
2012-06-13,523.88,524.43,526.89,519.57,-0.58%
2012-06-14,521.9,522.01,525.42,518.83,-0.38%
2012-06-15,518.75,519.36,521.39,518.21,-0.60%
2012-06-18,521.06,519.32,521.06,518.21,0.45%
2012-06-19,518.75,521.14,523.64,515.65,-0.44%
2012-06-20,518.42,516.75,520.22,514.95,-0.06%
2012-06-21,525.52,516.87,525.98,515.76,1.37%
2012-06-22,523.47,522.67,525.68,520.69,-0.39%
2012-06-25,527.175,522.0,528.605,522.0,0.71%
2012-06-26,527.79,524.6,529.44,523.38,0.12%
2012-06-27,525.87,525.06,527.54,523.93,-0.36%
2012-06-28,529.98,524.72,531.0,524.0,0.78%
2012-06-29,518.1,527.17,527.97,516.41,-2.24%
2012-07-02,523.765,519.04,524.385,518.09,1.09%
2012-07-03,522.89,521.26,524.75,518.79,-0.17%
2012-07-04,523.5,520.31,523.63,519.0,0.12%
2012-07-05,529.05,521.0,530.61,521.0,1.06%
2012-07-06,533.53,528.6,533.93,528.17,0.85%
2012-07-09,535.095,532.0,536.875,531.82,0.29%
2012-07-10,538.13,532.61,538.48,532.21,0.57%
2012-07-11,535.71,535.48,536.06,533.68,-0.45%
2012-07-12,538.295,535.0,538.475,534.51,0.48%
2012-07-13,537.21,537.67,539.85,534.56,-0.20%
2012-07-16,536.72,535.96,540.94,532.95,-0.09%
2012-07-17,533.27,534.47,538.57,532.56,-0.64%
2012-07-18,535.08,533.69,538.88,533.08,0.34%
2012-07-19,536.29,533.78,538.56,531.0,0.23%
2012-07-20,541.78,534.08,542.18,533.82,1.02%
2012-07-23,541.2,542.98,544.24,539.45,-0.11%
2012-07-24,546.12,542.22,546.52,541.06,0.91%
2012-07-25,541.69,543.17,548.02,538.47,-0.81%
2012-07-26,535.65,539.44,543.68,531.34,-1.12%
2012-07-27,532.15,533.78,536.62,531.43,-0.65%
2012-07-30,536.82,535.33,538.31,534.0,0.88%
2012-07-31,535.33,534.73,539.29,531.26,-0.28%
2012-08-01,536.24,533.13,536.59,531.82,0.17%
2012-08-02,538.26,535.78,541.01,528.83,0.38%
2012-08-03,531.72,537.81,541.07,528.6,-1.22%
2012-08-06,531.2,529.9,534.98,527.02,-0.10%
2012-08-07,531.25,528.91,531.97,526.47,0.01%
2012-08-08,532.62,528.87,534.34,528.7,0.26%
2012-08-09,535.25,530.41,536.94,529.38,0.49%
2012-08-10,533.53,533.0,536.33,531.86,-0.32%
2012-08-13,533.61,536.29,538.34,529.32,0.01%
2012-08-14,533.79,531.7,534.91,530.18,0.03%
2012-08-15,533.58,532.13,535.06,531.23,-0.04%
2012-08-16,534.375,533.52,536.425,531.44,0.15%
2012-08-17,532.02,532.39,533.89,531.31,-0.44%
2012-08-20,531.11,532.86,534.36,530.27,-0.17%
2012-08-21,525.7,531.66,532.46,524.61,-1.02%
2012-08-22,525.72,523.93,529.84,522.77,0.00%
2012-08-23,524.72,523.51,527.04,521.6,-0.19%
2012-08-24,526.93,522.51,527.52,522.3,0.42%
2012-08-27,524.52,523.93,525.6,522.48,-0.46%
2012-08-28,521.77,523.93,525.18,520.85,-0.52%
2012-08-29,523.27,521.0,524.34,521.0,0.29%
2012-08-30,524.27,522.72,525.56,521.43,0.19%
2012-08-31,521.02,523.93,527.01,519.32,-0.62%
2012-09-03,524.155,520.0,524.235,519.61,0.60%
2012-09-04,521.85,522.45,523.37,519.98,-0.44%
2012-09-05,522.69,520.89,526.47,518.87,0.16%
2012-09-06,521.51,520.44,524.4,517.88,-0.23%
2012-09-07,514.04,519.24,521.66,511.01,-1.43%
2012-09-10,513.95,512.23,514.45,511.0,-0.02%
2012-09-11,510.03,513.91,514.45,508.86,-0.76%
2012-09-12,510.74,509.49,513.04,506.97,0.14%
2012-09-13,509.2,508.45,511.16,506.77,-0.30%
2012-09-14,499.31,498.79,501.27,498.13,-1.94%
2012-09-17,499.92,499.0,501.23,497.52,0.12%
2012-09-18,502.53,499.34,503.07,499.31,0.52%
2012-09-19,502.41,501.76,504.42,501.0,-0.02%
2012-09-20,505.55,501.99,507.89,501.56,0.62%
2012-09-21,505.04,505.09,506.48,502.22,-0.10%
2012-09-24,507.04,505.0,508.99,504.0,0.40%
2012-09-25,508.18,506.54,509.07,505.13,0.22%
2012-09-26,509.36,507.75,510.85,507.2,0.23%
2012-09-27,508.73,508.74,512.79,506.73,-0.12%
2012-09-28,509.84,507.67,510.65,506.18,0.22%
2012-10-01,508.65,507.87,509.2,506.65,-0.23%
2012-10-02,507.47,507.55,508.32,505.83,-0.23%
2012-10-03,510.51,506.93,511.22,506.81,0.60%
2012-10-04,505.98,508.22,510.63,502.64,-0.89%
2012-10-05,505.48,503.85,507.03,501.14,-0.10%
2012-10-08,507.96,503.0,509.13,502.92,0.49%
2012-10-09,511.3,505.75,512.33,504.15,0.66%
2012-10-10,511.69,509.09,512.68,507.2,0.08%
2012-10-11,509.64,509.4,512.92,506.65,-0.40%
2012-10-12,508.62,507.35,509.72,504.19,-0.20%
2012-10-15,508.74,506.0,509.56,505.44,0.02%
2012-10-16,502.26,506.53,507.27,501.56,-1.27%
2012-10-17,502.18,501.72,504.4,498.51,-0.02%
2012-10-18,504.13,499.93,504.63,499.38,0.39%
2012-10-19,503.49,501.92,504.54,501.33,-0.13%
2012-10-22,504.44,503.34,505.86,500.6,0.19%
2012-10-23,507.34,502.19,508.66,501.42,0.57%
2012-10-24,507.84,505.05,509.92,504.54,0.10%
2012-10-25,506.88,505.59,507.58,503.61,-0.19%
2012-10-26,509.02,506.38,511.1,505.6,0.42%
2012-10-29,508.5,506.0,508.5,506.0,-0.10%
2012-10-30,509.41,506.0,509.61,505.0,0.18%
2012-10-31,508.31,507.62,510.14,505.28,-0.22%
2012-11-01,508.94,506.14,511.2,504.62,0.12%
2012-11-02,513.08,506.77,513.84,505.98,0.81%
2012-11-05,514.76,513.0,516.29,511.89,0.33%
2012-11-06,514.04,512.51,516.16,510.57,-0.14%
2012-11-07,513.39,511.83,515.5,510.27,-0.13%
2012-11-08,516.81,512.85,517.94,512.81,0.67%
2012-11-09,515.69,514.52,518.14,513.31,-0.22%
2012-11-12,518.35,515.0,518.67,514.32,0.52%
2012-11-13,518.51,516.1,521.61,514.87,0.03%
2012-11-14,517.25,515.6,518.71,512.73,-0.24%
2012-11-15,515.44,514.96,518.02,511.69,-0.35%
2012-11-16,515.79,512.45,518.83,512.45,0.07%
2012-11-19,513.47,514.61,517.57,511.05,-0.45%
2012-11-20,513.92,511.27,515.52,510.53,0.09%
2012-11-21,514.59,511.71,516.6,510.87,0.13%
2012-11-22,512.295,512.76,514.765,510.06,-0.45%
2012-11-23,508.72,510.61,513.06,506.6,-0.70%
2012-11-26,507.24,506.91,508.91,504.78,-0.29%
2012-11-27,508.98,504.78,511.05,504.39,0.34%
2012-11-28,508.66,506.77,511.41,505.99,-0.06%
2012-11-29,507.61,506.34,509.09,504.0,-0.21%
2012-11-30,504.93,505.36,506.25,502.91,-0.53%
2012-12-03,504.71,505.24,507.84,500.87,-0.04%
2012-12-04,503.17,502.42,505.01,499.65,-0.31%
2012-12-05,504.13,500.92,505.56,500.01,0.19%
2012-12-06,508.04,501.22,508.74,500.6,0.78%
2012-12-07,509.56,505.83,512.11,505.59,0.30%
2012-12-10,508.71,509.62,512.7,505.87,-0.17%
2012-12-11,507.645,506.14,508.905,505.13,-0.21%
2012-12-12,504.945,505.9,508.045,502.35,-0.53%
2012-12-13,501.37,503.15,504.35,499.99,-0.71%
2012-12-14,498.06,501.19,502.42,497.22,-0.66%
2012-12-17,500.03,496.32,500.14,496.0,0.40%
2012-12-18,497.36,497.52,500.33,495.32,-0.53%
2012-12-19,495.65,495.7,496.27,493.54,-0.34%
2012-12-20,495.01,495.19,497.32,492.95,-0.13%
2012-12-21,497.11,494.51,498.42,494.21,0.42%
2012-12-24,496.62,494.74,496.62,494.74,-0.10%
2012-12-25,496.55,496.12,496.62,495.86,-0.01%
2012-12-26,495.72,494.63,496.51,494.14,-0.17%
2012-12-27,495.39,495.26,495.76,493.02,-0.07%
2012-12-28,496.06,493.08,498.22,493.08,0.14%
2012-12-31,498.49,496.0,499.54,495.15,0.49%
2013-01-01,497.81,496.0,498.0,495.81,-0.14%
2013-01-02,497.19,496.79,497.29,493.21,-0.12%
2013-01-03,501.03,499.09,501.27,497.92,0.77%
2013-01-04,503.42,499.51,505.88,499.51,0.48%
2013-01-07,499.92,500.38,502.33,499.42,-0.70%
2013-01-08,501.14,499.42,502.61,499.42,0.24%
2013-01-09,504.28,500.6,505.36,500.6,0.63%
2013-01-10,496.45,502.07,505.28,493.58,-1.55%
2013-01-11,491.34,494.2,495.6,490.07,-1.03%
2013-01-14,492.39,491.61,494.08,489.08,0.21%
2013-01-15,495.19,490.14,496.04,489.56,0.57%
2013-01-16,495.78,492.94,497.01,492.13,0.12%
2013-01-17,492.65,493.5,496.53,489.48,-0.63%
2013-01-18,492.26,490.29,493.67,489.59,-0.08%
2013-01-21,494.88,492.65,495.39,491.58,0.53%
2013-01-22,494.6,492.65,496.23,491.13,-0.06%
2013-01-23,492.3,492.35,494.41,490.69,-0.47%
2013-01-24,491.74,491.76,495.31,489.08,-0.11%
2013-01-25,488.76,489.45,493.02,485.91,-0.61%
2013-01-28,487.25,487.19,489.0,485.99,-0.31%
2013-01-29,485.87,487.45,489.44,485.23,-0.28%
2013-01-30,483.19,486.11,487.01,482.15,-0.55%
2013-01-31,485.28,483.46,486.64,481.83,0.43%
2013-02-01,482.45,482.32,485.25,477.68,-0.58%
2013-02-04,485.12,480.73,486.14,480.16,0.55%
2013-02-05,484.13,484.65,488.55,481.73,-0.20%
2013-02-06,487.25,482.89,488.28,482.29,0.64%
2013-02-07,491.88,485.07,492.8,482.37,0.95%
